================================================================
GEMV AVX+FMA Tuning Results - AMD Ryzen 5 5600 (Zen 3)
================================================================

THEORETICAL OPTIMAL VALUES (75% cache utilization):
  L1 (32KB):  Working set ~24KB -> ROW_BLOCK=8,   COL_BLOCK=48-64
  L2 (512KB): Working set ~384KB -> ROW_BLOCK=64,  COL_BLOCK=192-256
  L3 (4MB):   Working set ~3MB   -> ROW_BLOCK=128, COL_BLOCK=512-1024

================================================================
                    EXPERIMENTAL RESULTS
================================================================

Matrix: 64x64 (fits in L1 cache)
----------------------------------------------------------------
ROW_BLK | COL_BLK | UNROLL | PREFETCH | GFLOPS
      8 |     256 |      4 |      128 |   7.78
      8 |     512 |      1 |        0 |   6.31
      8 |     512 |      1 |       32 |   6.27
      8 |     512 |      1 |       64 |   6.23
      8 |     512 |      1 |      128 |   6.32
      8 |     512 |      2 |        0 |   7.53
      8 |     512 |      2 |       32 |   7.47
      8 |     512 |      2 |       64 |   7.04
      8 |     512 |      2 |      128 |   6.72
      8 |     512 |      4 |        0 |   8.44
      8 |     512 |      4 |       32 |   8.73
      8 |     512 |      4 |       64 |   8.87
      8 |     512 |      4 |      128 |   8.53
     16 |      32 |      1 |        0 |   4.32
     16 |      32 |      1 |       32 |   4.35
     16 |      32 |      1 |       64 |   4.34
     16 |      32 |      1 |      128 |   4.35
     16 |      32 |      2 |        0 |   3.82
     16 |      32 |      2 |       32 |   3.82
     16 |      32 |      2 |       64 |   3.81
     16 |      32 |      2 |      128 |   3.81
     16 |      32 |      4 |        0 |   3.30
     16 |      32 |      4 |       32 |   3.69
     16 |      32 |      4 |       64 |   3.70
     16 |      32 |      4 |      128 |   3.60
     16 |      64 |      1 |        0 |   5.04
     16 |      64 |      1 |       32 |   5.05
     16 |      64 |      1 |       64 |   5.06
     16 |      64 |      1 |      128 |   5.07
     16 |      64 |      2 |        0 |   5.61
     16 |      64 |      2 |       32 |   5.55
     16 |      64 |      2 |       64 |   5.59
     16 |      64 |      2 |      128 |   5.59
     16 |      64 |      4 |        0 |   6.08
     16 |      64 |      4 |       32 |   6.05
     16 |      64 |      4 |       64 |   6.11
     16 |      64 |      4 |      128 |   5.88
     16 |     128 |      1 |        0 |   5.47
     16 |     128 |      1 |       32 |   5.44
     16 |     128 |      1 |       64 |   5.47
     16 |     128 |      1 |      128 |   5.46
     16 |     128 |      2 |        0 |   7.04
     16 |     128 |      2 |       32 |   7.06
     16 |     128 |      2 |       64 |   7.07
     16 |     128 |      2 |      128 |   7.07
     16 |     128 |      4 |        0 |   6.89
     16 |     128 |      4 |       32 |   7.47
     16 |     128 |      4 |       64 |   6.83
     16 |     128 |      4 |      128 |   7.53
     16 |     256 |      1 |        0 |   5.20
     16 |     256 |      1 |       32 |   5.21
     16 |     256 |      1 |       64 |   5.22
     16 |     256 |      1 |      128 |   5.22
     16 |     256 |      2 |        0 |   6.56
     16 |     256 |      2 |       32 |   6.58
     16 |     256 |      2 |       64 |   6.50
     16 |     256 |      2 |      128 |   6.57
     16 |     256 |      4 |        0 |   7.78
     16 |     256 |      4 |       32 |   7.75
     16 |     256 |      4 |       64 |   7.50
     16 |     256 |      4 |      128 |   7.80
     16 |     512 |      1 |        0 |   6.27
     16 |     512 |      1 |       32 |   6.27
     16 |     512 |      1 |       64 |   6.27
     16 |     512 |      1 |      128 |   6.27
     16 |     512 |      2 |        0 |   7.47
     16 |     512 |      2 |       32 |   7.56
     16 |     512 |      2 |       64 |   7.53
     16 |     512 |      2 |      128 |   7.55
     16 |     512 |      4 |        0 |   8.81
     16 |     512 |      4 |       32 |   8.79
     16 |     512 |      4 |       64 |   8.93
     16 |     512 |      4 |      128 |   8.57
     32 |      32 |      1 |        0 |   4.36
     32 |      32 |      1 |       32 |   4.33
     32 |      32 |      1 |       64 |   4.35
     32 |      32 |      1 |      128 |   4.35
     32 |      32 |      2 |        0 |   3.85
     32 |      32 |      2 |       32 |   3.83
     32 |      32 |      2 |       64 |   3.85
     32 |      32 |      2 |      128 |   3.82
     32 |      32 |      4 |        0 |   3.28
     32 |      32 |      4 |       32 |   3.68
     32 |      32 |      4 |       64 |   3.72
     32 |      32 |      4 |      128 |   3.53
     32 |      64 |      1 |        0 |   5.07
     32 |      64 |      1 |       32 |   5.09
     32 |      64 |      1 |       64 |   5.08
     32 |      64 |      1 |      128 |   5.10
     32 |      64 |      2 |        0 |   5.68
     32 |      64 |      2 |       32 |   5.61
     32 |      64 |      2 |       64 |   5.61
     32 |      64 |      2 |      128 |   5.58
     32 |      64 |      4 |        0 |   6.04
     32 |      64 |      4 |       32 |   6.04
     32 |      64 |      4 |       64 |   6.12
     32 |      64 |      4 |      128 |   5.90
     32 |     128 |      1 |        0 |   5.46
     32 |     128 |      1 |       32 |   5.46
     32 |     128 |      1 |       64 |   5.46
     32 |     128 |      1 |      128 |   5.44
     32 |     128 |      2 |        0 |   7.04
     32 |     128 |      2 |       32 |   7.02
     32 |     128 |      2 |       64 |   7.04
     32 |     128 |      2 |      128 |   7.04
     32 |     128 |      4 |        0 |   6.88
     32 |     128 |      4 |       32 |   6.96
     32 |     128 |      4 |       64 |   6.92
     32 |     128 |      4 |      128 |   7.52
     32 |     256 |      1 |        0 |   5.24
     32 |     256 |      1 |       32 |   5.23
     32 |     256 |      1 |       64 |   5.20
     32 |     256 |      1 |      128 |   5.22
     32 |     256 |      2 |        0 |   6.55
     32 |     256 |      2 |       32 |   6.54
     32 |     256 |      2 |       64 |   6.48
     32 |     256 |      2 |      128 |   6.55
     32 |     256 |      4 |        0 |   7.30
     32 |     256 |      4 |       32 |   7.15
     32 |     256 |      4 |       64 |   7.39
     32 |     256 |      4 |      128 |   7.71
     32 |     512 |      1 |        0 |   6.30
     32 |     512 |      1 |       32 |   6.29
     32 |     512 |      1 |       64 |   6.30
     32 |     512 |      1 |      128 |   6.32
     32 |     512 |      2 |        0 |   7.58
     32 |     512 |      2 |       32 |   7.61
     32 |     512 |      2 |       64 |   7.48
     32 |     512 |      2 |      128 |   7.50
     32 |     512 |      4 |        0 |   8.85
     32 |     512 |      4 |       32 |   8.74
     32 |     512 |      4 |       64 |   8.89
     32 |     512 |      4 |      128 |   8.55
     64 |      32 |      1 |        0 |   4.35
     64 |      32 |      1 |       32 |   4.36
     64 |      32 |      1 |       64 |   4.36
     64 |      32 |      1 |      128 |   4.33
     64 |      32 |      2 |        0 |   3.84
     64 |      32 |      2 |       32 |   3.83
     64 |      32 |      2 |       64 |   3.83
     64 |      32 |      2 |      128 |   3.84
     64 |      32 |      4 |        0 |   3.26
     64 |      32 |      4 |       32 |   3.69
     64 |      32 |      4 |       64 |   3.72
     64 |      32 |      4 |      128 |   3.48
     64 |      64 |      1 |        0 |   5.13
     64 |      64 |      1 |       32 |   5.13
     64 |      64 |      1 |       64 |   5.08
     64 |      64 |      1 |      128 |   5.12
     64 |      64 |      2 |        0 |   5.79
     64 |      64 |      2 |       32 |   5.80
     64 |      64 |      2 |       64 |   5.79
     64 |      64 |      2 |      128 |   5.78
     64 |      64 |      4 |        0 |   6.11
     64 |      64 |      4 |       32 |   6.07
     64 |      64 |      4 |       64 |   6.17
     64 |      64 |      4 |      128 |   5.95
     64 |     128 |      1 |        0 |   5.48
     64 |     128 |      1 |       32 |   5.47
     64 |     128 |      1 |       64 |   5.47
     64 |     128 |      1 |      128 |   5.48
     64 |     128 |      2 |        0 |   7.08
     64 |     128 |      2 |       32 |   7.08
     64 |     128 |      2 |       64 |   6.89
     64 |     128 |      2 |      128 |   7.07
     64 |     128 |      4 |        0 |   6.90
     64 |     128 |      4 |       32 |   7.44
     64 |     128 |      4 |       64 |   6.91
     64 |     128 |      4 |      128 |   7.52
     64 |     256 |      1 |        0 |   5.23
     64 |     256 |      1 |       32 |   5.23
     64 |     256 |      1 |       64 |   5.18
     64 |     256 |      1 |      128 |   5.24
     64 |     256 |      2 |        0 |   6.56
     64 |     256 |      2 |       32 |   6.41
     64 |     256 |      2 |       64 |   6.51
     64 |     256 |      2 |      128 |   6.57
     64 |     256 |      4 |        0 |   7.78
     64 |     256 |      4 |       32 |   7.78
     64 |     256 |      4 |       64 |   7.61
     64 |     256 |      4 |      128 |   7.73
     64 |     512 |      1 |        0 |   6.22
     64 |     512 |      1 |       32 |   6.22
     64 |     512 |      1 |       64 |   6.32
     64 |     512 |      1 |      128 |   6.30
     64 |     512 |      2 |        0 |   7.55
     64 |     512 |      2 |       32 |   7.55
     64 |     512 |      2 |       64 |   7.56
     64 |     512 |      2 |      128 |   7.28
     64 |     512 |      4 |        0 |   8.86
     64 |     512 |      4 |       32 |   8.61
     64 |     512 |      4 |       64 |   8.70
     64 |     512 |      4 |      128 |   8.56
    128 |      32 |      1 |        0 |   4.27
    128 |      32 |      1 |       32 |   4.06
    128 |      32 |      1 |       64 |   4.34
    128 |      32 |      1 |      128 |   4.34
    128 |      32 |      2 |        0 |   3.83
    128 |      32 |      2 |       32 |   3.85
    128 |      32 |      2 |       64 |   3.84
    128 |      32 |      2 |      128 |   3.85
    128 |      32 |      4 |        0 |   3.26
    128 |      32 |      4 |       32 |   3.68
    128 |      32 |      4 |       64 |   3.72
    128 |      32 |      4 |      128 |   3.49
    128 |      64 |      1 |        0 |   5.02
    128 |      64 |      1 |       32 |   5.05
    128 |      64 |      1 |       64 |   5.05
    128 |      64 |      1 |      128 |   5.02
    128 |      64 |      2 |        0 |   5.63
    128 |      64 |      2 |       32 |   5.69
    128 |      64 |      2 |       64 |   5.66
    128 |      64 |      2 |      128 |   5.65
    128 |      64 |      4 |        0 |   6.06
    128 |      64 |      4 |       32 |   6.10
    128 |      64 |      4 |       64 |   6.16
    128 |      64 |      4 |      128 |   5.92
    128 |     128 |      1 |        0 |   5.43
    128 |     128 |      1 |       32 |   5.48
    128 |     128 |      1 |       64 |   5.47
    128 |     128 |      1 |      128 |   5.48
    128 |     128 |      2 |        0 |   7.08
    128 |     128 |      2 |       32 |   7.08
    128 |     128 |      2 |       64 |   7.07
    128 |     128 |      2 |      128 |   7.03
    128 |     128 |      4 |        0 |   6.75
    128 |     128 |      4 |       32 |   6.92
    128 |     128 |      4 |       64 |   6.89
    128 |     128 |      4 |      128 |   6.90
    128 |     256 |      1 |        0 |   5.21
    128 |     256 |      1 |       32 |   5.22
    128 |     256 |      1 |       64 |   5.22
    128 |     256 |      1 |      128 |   5.20
    128 |     256 |      2 |        0 |   6.42
    128 |     256 |      2 |       32 |   6.55
    128 |     256 |      2 |       64 |   6.55
    128 |     256 |      2 |      128 |   6.55
    128 |     256 |      4 |        0 |   7.22
    128 |     256 |      4 |       32 |   7.27
    128 |     256 |      4 |       64 |   7.41
    128 |     256 |      4 |      128 |   7.72
    128 |     512 |      1 |        0 |   6.28
    128 |     512 |      1 |       32 |   6.29
    128 |     512 |      1 |       64 |   6.23
    128 |     512 |      1 |      128 |   6.29
    128 |     512 |      2 |        0 |   7.56
    128 |     512 |      2 |       32 |   7.55
    128 |     512 |      2 |       64 |   7.55
    128 |     512 |      2 |      128 |   7.56
    128 |     512 |      4 |        0 |   8.87
    128 |     512 |      4 |       32 |   8.73
    128 |     512 |      4 |       64 |   8.87
    128 |     512 |      4 |      128 |   8.55
----------------------------------------------------------------
OpenBLAS baseline: 6.21 GFLOPS
Best config: ROW=16, COL=512, UNROLL=4, PREFETCH=64 -> 8.93 GFLOPS
Speedup vs OpenBLAS: 1.44x

================================================================
                         SUMMARY
================================================================

BEST CONFIGURATIONS FOR EACH MATRIX SIZE:

64x64 (L1-bound):
  Best params:  ROW_BLOCK=64, COL_BLOCK=256, UNROLL=4, PREFETCH=0
  Performance:  35.03 GFLOPS
  OpenBLAS:     26.97 GFLOPS
  Speedup:      1.30x (FASTER)

256x256 (L2-bound):
  Best params:  ROW_BLOCK=16, COL_BLOCK=256, UNROLL=4, PREFETCH=0
  Performance:  27.29 GFLOPS
  OpenBLAS:     26.69 GFLOPS
  Speedup:      1.02x (FASTER)

1024x1024 (L3-bound):
  Best params:  ROW_BLOCK=8, COL_BLOCK=512, UNROLL=4, PREFETCH=0
  Performance:  20.58 GFLOPS
  OpenBLAS:     56.87 GFLOPS
  Speedup:      0.36x (slower)

4096x4096 (RAM-bound):
  Best params:  ROW_BLOCK=16, COL_BLOCK=512, UNROLL=4, PREFETCH=64
  Performance:  8.93 GFLOPS
  OpenBLAS:     6.21 GFLOPS
  Speedup:      1.44x (FASTER)

================================================================
           RECOMMENDED VALUES FOR gemv_avx_fma_blocked.c
================================================================

// L1 kernel (for matrices fitting in L1 cache)
#define L1_ROW_BLOCK    64
#define L1_COL_BLOCK    256

// L2 kernel (for matrices fitting in L2 cache)
#define L2_ROW_BLOCK    16
#define L2_COL_BLOCK    256

// L3 kernel (for large matrices)
#define L3_ROW_BLOCK    8
#define L3_COL_BLOCK    512

// Prefetch distances
#define PREFETCH_L1_DIST    0
#define PREFETCH_L2_DIST    0

================================================================
